study_hours,attendance,assignment_completion,midterm_score,final_score,project_score,backlogs,sleep_hours,stress,anxiety,depression,motivation,concentration,time_management,self_discipline,social_media_hours,gaming_hours,netflix_hours,screen_time,physical_activity,junk_food_frequency,caffeine_mg,late_night_frequency,procrastination_score,family_income,parental_education_level,internet_quality,library_visits,online_courses_completed,part_time_hours,peer_study_group,relationship_status,hostel_student,extracurricular_hours,phone_unlocks_per_day,previous_gpa,class_participation,weekly_study_sessions,group_study_hours,financial_stress,gpa,performance_level
4.089492,74.77716,65.978195,61.67664,67.01197,69.564865,3,6.082002,3.6332095,53.433575,48.433575,5.617427,5.882871,5.7318797,5.7318797,4.0479794,2.6986527,2.6986527,9.445285,3.3013473,3.6986527,207.29169,2.6986527,5.9667735,25475.17,3,5.75638,2.111776,0,5.586877,1,1,0,2.6201036,73.97306,6.167664,4.8436556,3.111776,3.111776,4.4725246,0.6968743,Low
0.31218293,53.07905,49.10881,37.56417,38.077003,47.05989,5,6.332403,2.230898,43.47964,38.47964,4.8245993,4.9389687,4.607254,4.607254,3.8940125,2.5960083,2.5960083,9.086029,3.4039917,3.5960083,190.18922,2.5960083,6.9887543,25424.332,3,5.282497,0.504278,0,7.0917306,0,1,0,3.1029758,71.920166,3.756417,2.111532,1.504278,0.504278,4.2828126,0.3453933,Low
1.5550696,58.996075,47.32436,47.331932,49.798317,56.176468,5,6.0798807,1.6307342,38.410236,33.410236,4.874616,5.928113,4.488291,4.488291,4.955744,3.3038292,3.3038292,11.563402,2.6961708,4.303829,205.42223,3.3038292,7.815539,43293.008,3,5.7186847,1.1554621,0,7.148367,0,1,0,2.3328285,86.076584,4.7331934,2.6437528,2.155462,1.1554621,3.5086646,0.5981671,Low
4.393382,73.54505,49.46887,68.083145,74.699776,75.54427,3,6.180252,1.0,28.920874,23.920874,5.333895,7.9441514,4.631258,4.631258,5.223992,3.4826612,3.4826612,12.189315,2.5173388,4.4826612,204.47984,3.4826612,7.8514037,13885.925,1,3.3459837,2.5388765,0,5.9437847,1,1,1,1.0923812,89.65323,6.808315,4.1701345,3.5388765,3.5388765,5.248741,0.81748164,Low
6.7223644,88.32195,68.26078,80.85254,90.02305,87.46237,1,6.052452,1.2031183,35.141403,30.141405,6.3793387,8.380742,5.8840523,5.8840523,5.2341585,3.4894392,3.4894392,12.2130375,2.5105608,4.489439,206.71436,3.4894392,6.605387,21117.336,2,4.6714664,3.3901691,2,5.09927,1,1,1,1.4938829,89.78878,8.085254,6.2742214,4.390169,4.390169,4.3379602,1.1322472,Low
3.9964454,76.5453,79.37845,57.628727,62.154472,65.78681,2,5.95909,1.8902088,40.08452,35.08452,6.955746,6.5029473,6.6252303,6.6252303,5.2176585,3.4784389,3.4784389,12.174537,2.5215611,4.478439,213.25526,3.4784389,5.853209,39579.156,2,4.4868517,1.8419151,1,6.6365237,0,1,1,3.783315,89.56878,5.7628727,5.4671454,2.8419151,1.8419151,4.852116,0.96435237,Low
9.253944,100.0,100.0,91.266525,100.0,97.18209,0,7.3335953,5.3686004,69.26509,64.26509,7.5279803,6.8000956,8.17015,8.17015,0.0,0.0,0.0,0.0,6.4377947,0.5622054,130.55217,0.0,1.0,60348.727,2,4.916464,4.084435,5,0.47777057,1,0,1,3.085715,11.244108,9.126653,9.254584,5.084435,5.084435,6.3678756,1.463104,Low
3.5030105,69.60736,52.553856,60.634113,65.76094,68.59184,4,6.381257,1.7874192,40.263474,35.263474,5.1614747,6.691376,4.8369236,4.8369236,3.9404202,2.6269467,2.6269467,9.194314,3.3730533,3.6269467,186.6826,2.6269467,6.790023,22898.521,2,4.8894153,2.0422742,0,5.5846725,1,1,1,1.7946495,72.53893,6.063411,3.879198,3.0422742,3.0422742,4.461483,0.72359604,Low
3.1036923,68.93228,60.48294,55.656956,59.78835,63.94649,3,6.5415535,1.0,33.51513,28.515127,5.915025,6.8094554,5.3655295,5.3655295,3.8644316,2.5762877,2.5762877,9.017007,3.4237123,3.5762877,177.28864,2.5762877,6.210758,22683.746,4,6.25315,1.7104638,0,5.8658237,0,1,0,2.6550658,71.52576,5.565696,4.075993,2.7104638,1.7104638,2.6478586,0.9820499,Low
5.54958,86.32564,91.46643,66.25524,72.506294,73.83823,1,6.398323,5.979912,71.74557,66.74557,6.706243,4.967312,7.4310956,7.4310956,2.000297,1.3335314,1.3335314,4.66736,4.6664686,2.3335314,189.80505,1.3335314,2.902436,12850.904,3,5.5915194,2.4170163,2,3.916515,1,0,0,4.014079,46.670628,6.6255245,6.8481116,3.4170163,3.4170163,5.858185,0.90176433,Low
2.7168853,69.625374,76.24567,48.815224,51.578266,57.560875,3,6.733009,2.1445098,43.733093,38.733093,6.6252747,5.672142,6.416378,6.416378,2.6769881,1.7846588,1.7846588,6.246306,4.215341,2.784659,164.98486,1.7846588,4.368281,43389.316,4,6.9453573,1.2543482,0,5.5303106,0,0,0,4.1620297,55.693176,4.881522,4.6707263,2.254348,1.2543482,2.6368487,0.8079405,Low
2.0327039,63.3669,59.22029,47.940205,50.528248,56.744194,4,7.443251,1.0,27.68553,22.68553,6.0251684,6.6836452,5.2813525,5.2813525,1.509115,1.0060767,1.0060767,3.5212681,4.993923,2.0060766,130.1823,1.0060767,4.724724,20237.996,0,2.8074715,1.1960137,0,4.810063,0,0,1,3.0853388,40.121532,4.7940207,3.4773664,2.1960137,1.1960137,5.704897,0.92567635,Low
4.8825593,82.33552,87.536354,62.235104,67.68213,70.0861,1,7.5902295,3.1215618,52.989727,47.989727,7.0694327,5.949692,7.1690903,7.1690903,0.0,0.0,0.0,0.0,6.300048,0.6999522,112.21418,0.0,1.5308619,8601.274,2,4.9635835,2.1490068,2,2.5509453,1,0,1,4.0200834,13.999044,6.2235103,6.318097,3.1490068,3.1490068,5.2357316,1.3032374,Low
0.55386734,52.846973,40.465816,41.53755,42.845062,50.76838,6,5.968006,1.5035071,37.20432,32.20432,4.457577,5.6222157,4.0310545,4.0310545,5.363723,3.575815,3.575815,12.515352,2.424185,4.575815,212.30952,3.575815,8.544761,27072.56,3,5.281186,0.76917005,0,7.806645,0,1,0,2.2618845,91.516304,4.153755,1.8002245,1.76917,0.76917005,3.8657682,0.6374629,Low
1.4126258,62.189716,70.75953,40.40481,41.485775,49.71116,4,7.039471,1.0,35.246735,30.246735,6.542411,5.677205,6.0506353,6.0506353,2.266783,1.5111887,1.5111887,5.2891603,4.4888115,2.5111887,145.33566,1.5111887,4.460553,17115.725,3,5.049383,0.69365406,0,5.8175344,0,0,0,4.3569813,50.223774,4.040481,3.7442894,1.6936541,0.69365406,3.9670658,0.994537,Low
7.040083,94.46553,95.590706,76.40295,84.68353,83.30942,0,6.8001266,2.4727526,46.34593,41.34593,7.8278494,7.3371344,7.706047,7.706047,2.3188648,1.5459099,1.5459099,5.4106846,4.45409,2.54591,161.10483,1.5459099,2.8398626,19004.848,2,4.7907343,3.0935297,3,3.4523802,1,0,1,3.6125176,50.918198,7.6402946,7.7995768,4.0935297,4.0935297,4.9656606,1.4001169,Low
6.265999,88.29888,81.81333,74.04166,81.84999,81.105545,1,6.0734167,1.0171127,33.793533,28.793533,7.327771,8.0165415,6.7875557,6.7875557,5.2521377,3.5014253,3.5014253,12.254988,2.4985747,4.5014253,205.21388,3.5014253,5.7138696,15411.06,3,5.3689685,2.9361105,2,5.565315,1,1,0,2.851445,90.0285,7.4041657,6.723666,3.9361105,3.9361105,3.5506003,1.2300217,Low
6.452624,89.67527,84.47289,74.77645,82.73174,81.79136,1,6.6079235,1.0,30.958757,25.958757,7.599568,8.254513,6.9648595,6.9648595,3.818704,2.5458026,2.5458026,8.910309,3.4541974,3.5458026,176.37407,2.5458026,4.580943,21227.686,2,4.8830667,2.985097,2,4.5607057,1,1,1,2.9797626,70.91605,7.4776454,6.9499564,3.985097,3.985097,3.847517,1.2956896,Low
4.799728,81.478004,84.87618,62.278915,67.734695,70.12698,1,6.33493,2.7213595,47.163788,42.163788,7.0862856,6.341008,6.9917455,6.9917455,3.665383,2.4435887,2.4435887,8.552561,3.5564113,3.4435887,190.52126,2.4435887,4.4518433,18358.137,3,5.498898,2.1519277,2,5.2916613,1,0,0,3.8398178,68.87177,6.2278914,6.143673,3.1519277,3.1519277,4.3120213,0.8534993,Low
0.64672786,54.973362,50.438324,39.74088,40.689053,49.091484,5,6.5186825,2.7323966,47.66001,42.66001,4.773888,4.8053913,4.6958885,4.6958885,3.0843513,2.0562341,2.0562341,7.19682,3.9437659,3.0562341,179.01099,2.0562341,6.360346,23112.2,5,7.005482,0.64939183,0,6.406842,0,0,0,3.0464966,61.124683,3.9740877,2.3452802,1.6493919,0.64939183,2.8385184,0.3181358,Low
3.4156432,72.891266,74.87829,54.39775,58.2773,62.771236,3,6.2367125,1.0,28.549465,23.549465,7.0402374,7.0565524,6.3252196,6.3252196,5.076895,3.3845968,3.3845968,11.846088,2.6154032,4.384597,201.5379,3.3845968,6.059377,20397.438,2,4.3323336,1.6265167,0,6.75808,0,1,1,3.6987028,87.69193,5.439775,4.9517365,2.6265168,1.6265167,4.237631,0.9334435,Low
5.172238,81.183,71.93084,68.309074,74.970894,75.755135,2,6.551046,2.213972,43.844643,38.844643,6.333901,6.9642954,6.1287227,6.1287227,3.2161841,2.1441228,2.1441228,7.50443,3.8558772,3.1441228,176.46341,2.1441228,5.0154004,12659.378,3,5.905345,2.5539384,1,4.590184,1,0,0,2.574784,62.882454,6.830908,5.682661,3.5539384,3.5539384,3.6842978,1.0077406,Low
6.680794,90.42041,82.098656,77.08129,85.49754,83.942535,1,6.935471,2.9679275,50.364265,45.364265,6.794435,7.114468,6.806577,6.806577,1.6717311,1.1144874,1.1144874,3.900706,4.8855124,2.1144874,153.11389,1.1144874,3.3079102,14615.282,3,5.75434,3.1387525,2,2.975735,1,0,0,2.6678245,42.28975,7.708129,6.9453297,4.1387525,4.1387525,4.269944,1.2891934,Low
6.408146,87.37981,72.03447,77.552475,86.06297,84.38231,1,6.349193,3.9509602,56.417885,51.417885,5.921702,6.742306,6.135631,6.135631,3.0673473,2.0448983,2.0448983,7.1571436,3.9551017,3.0448983,190.85655,2.0448983,4.909267,9526.257,1,3.778621,3.170165,2,3.8747332,1,0,1,1.9654663,60.897964,7.7552476,6.305796,4.170165,4.170165,6.649238,0.9675566,Low
4.3661804,78.877365,82.27876,59.676662,64.61199,67.69822,2,6.5018635,2.6427274,46.949646,41.949646,6.9202623,6.181801,6.818584,6.818584,3.1774304,2.118287,2.118287,7.4140043,3.881713,3.118287,179.97588,2.118287,4.299703,23194.326,1,3.7246635,1.9784441,1,5.139843,0,0,1,3.8401399,62.36574,5.967666,5.797028,2.978444,1.9784441,6.0719795,1.0157316,Low
2.581122,68.31837,72.47655,48.739277,51.487133,57.489994,3,6.1031528,2.8767283,47.807556,42.807556,6.2381845,5.395448,6.165103,6.165103,4.322088,2.8813918,2.8813918,10.084871,3.1186082,3.8813918,205.20903,2.8813918,5.7162886,18838.352,2,4.2507052,1.2492852,0,6.632107,0,1,1,3.9158177,77.62784,4.8739276,4.414388,2.2492852,1.2492852,5.603132,0.70229095,Low
2.6389463,69.609695,78.4898,47.669647,50.20358,56.491673,3,6.368884,2.1051188,42.61838,37.61838,6.812041,5.6700845,6.5659866,6.5659866,3.8362443,2.5574963,2.5574963,8.951237,3.4425037,3.5574963,187.77608,2.5574963,4.9915094,42505.867,3,5.3840704,1.1779765,0,6.37952,0,1,0,4.38801,71.149925,4.766965,4.7439632,2.1779766,1.1779765,4.1238213,0.7073259,Low
5.596632,80.56792,55.50855,75.5976,83.717125,82.55776,2,6.463902,3.4998085,53.292343,48.292343,4.9241586,6.8203506,5.033903,5.033903,2.9107528,1.9405019,1.9405019,6.7917566,4.0594983,2.940502,183.21315,1.9405019,5.9065986,4676.5605,1,3.1139426,3.0398402,1,3.9006617,1,0,1,0.9940631,58.81004,7.55976,5.0737433,4.03984,4.03984,7.105547,0.93708706,Low
5.964631,84.619194,68.77624,75.04067,83.04881,82.037964,2,6.729536,2.1485765,43.75578,38.75578,6.1265564,7.418993,5.918416,5.918416,2.6860452,1.7906969,1.7906969,6.267439,4.2093034,2.7906969,165.20667,1.7906969,4.872281,48498.707,4,6.0881786,3.0027118,1,3.787985,1,0,0,1.9157041,55.81394,7.5040674,5.9211273,4.002712,4.002712,3.49554,1.2175592,Low
3.3368492,69.3755,56.147552,58.489483,63.187378,66.59018,4,6.3141446,3.6767132,54.282173,49.282173,4.9337645,5.6138206,5.0765033,5.0765033,3.300635,2.2004235,2.2004235,7.701482,3.7995765,3.2004235,192.77983,2.2004235,6.12392,23542.576,2,4.7225404,1.8992988,0,5.3011246,0,0,1,2.1772046,64.00847,5.848948,3.9758022,2.8992987,1.8992988,5.5629377,0.5903168,Low
2.6886947,68.333954,69.342896,50.329487,53.395386,58.97419,3,7.104679,1.0,14.8406925,9.8406925,7.12817,7.699253,5.956193,5.956193,3.2955213,2.197014,2.197014,7.6895494,3.802986,3.197014,165.91043,2.197014,5.240821,14419.598,2,4.314353,1.3552991,0,5.841715,0,0,1,3.600894,63.94028,5.0329485,4.3114924,2.3552992,1.3552991,3.3416932,0.79822814,Low
0.0,45.282925,45.53878,27.654997,26.185997,37.811333,6,6.675153,1.0,17.949652,12.949653,5.437597,5.980356,4.369252,4.369252,4.397562,2.931708,2.931708,10.260978,3.068292,3.931708,187.95125,2.931708,7.562456,40430.55,4,6.0195966,0.0,0,8.088041,0,1,0,3.5255857,78.63416,2.7654998,1.2129185,0.8436665,0.0,1.8437134,0.57961226,Low
4.4563265,78.87981,79.58904,61.02519,66.230225,68.95684,2,6.3576202,1.0,32.47925,27.479254,7.2232943,7.236396,6.6392694,6.6392694,4.4783835,2.985589,2.985589,10.449562,3.014411,3.985589,189.56767,2.985589,5.3463197,13126.287,1,3.7428968,2.068346,1,5.917243,1,1,1,3.5709233,79.711784,6.102519,5.7076154,3.068346,3.068346,5.089053,0.8884521,Low
4.7983546,79.43993,72.68897,65.315414,71.3785,72.96106,2,6.7662845,4.578159,62.06033,57.06033,5.7772536,5.550339,6.179265,6.179265,1.4775273,0.98501813,0.98501813,3.4475634,5.0149817,1.9850181,165.33214,0.98501813,3.8057532,12516.578,3,5.60368,2.354361,1,3.630657,1,0,0,2.8249037,39.700363,6.531542,5.533626,3.354361,3.354361,5.2003417,0.9113337,Low
1.0628761,53.33398,28.117603,48.44217,51.130604,57.212692,6,6.842681,1.0,16.822338,11.822338,4.313762,7.4413223,3.2078402,3.2078402,3.962617,2.6417446,2.6417446,9.246106,3.3582554,3.6417446,179.25233,2.6417446,8.433905,26077.066,3,5.319848,1.229478,0,6.4122667,0,1,0,0.97836226,72.83489,4.844217,1.4373182,2.2294781,1.229478,2.4683077,0.5521492,Low
5.47618,83.03439,73.920944,70.09112,77.10934,77.41837,2,6.6138973,3.5265005,53.83002,48.83002,6.133729,6.417406,6.2613964,6.2613964,2.4285061,1.619004,1.619004,5.6665144,4.3809958,2.619004,173.83513,1.619004,4.357608,13911.578,2,4.825487,2.672741,1,3.946263,1,0,1,2.5886552,52.38008,7.0091114,5.9341373,3.672741,3.672741,5.4298477,1.1082191,Low
1.7622131,60.666924,51.135147,47.93281,50.519375,56.73729,5,6.18773,3.0743544,49.48005,44.48005,4.7596745,5.230184,4.742343,4.742343,3.9680078,2.6453385,2.6453385,9.258685,3.3546615,3.6453385,200.1037,2.6453385,6.9029956,25877.055,1,3.5118136,1.1955208,0,6.4498177,0,1,1,2.5468223,72.90677,4.793281,2.9378638,2.1955209,1.1955208,6.453523,0.6488588,Low
1.7030132,60.999966,54.909397,46.54525,48.854298,55.442234,4,5.8287144,6.4358287,73.88332,68.88332,4.1978493,3.510795,4.99396,4.99396,3.5808575,2.3872383,2.3872383,8.355334,3.6127617,3.3872383,225.97543,2.3872383,6.3932786,7163.1743,1,3.277181,1.1030166,0,6.2842216,0,0,1,2.8909433,67.74477,4.654525,3.0969765,2.1030166,1.1030166,8.315041,0.31054392,Low
2.5761669,66.12496,59.46475,51.955063,55.346077,60.491394,4,6.3872776,1.0,29.610884,24.610884,5.9772873,6.822945,5.29765,5.29765,4.5615144,3.0410094,3.0410094,10.643533,2.9589906,4.0410094,191.23029,3.0410094,6.7433596,29442.191,2,4.1455417,1.463671,0,6.5773387,0,1,1,2.8339791,80.82019,5.1955066,3.7613208,2.463671,1.463671,4.495184,0.7802443,Low
0.0,44.66113,32.055275,33.464058,33.156868,43.23312,7,6.442156,1.0,32.51911,27.519112,4.0530477,5.39633,3.4703515,3.4703515,4.222386,2.8149238,2.8149238,9.852234,3.1850762,3.8149238,184.44772,2.8149238,8.344572,20221.691,3,5.0166287,0.2309371,0,7.5839868,0,1,0,2.2394145,76.29848,3.3464057,1.0,1.2309371,0.2309371,3.8179789,0.42972752,Low
5.664714,81.07583,56.513557,75.856964,84.02836,82.799835,2,6.6537595,2.0881135,43.131813,38.131813,5.3298435,7.5150104,5.100904,5.100904,2.9508128,1.9672086,1.9672086,6.88523,4.0327916,2.9672086,169.8974,1.9672086,5.8663044,52997.1,2,4.7966347,3.057131,1,3.9100776,1,0,1,1.0437729,59.344173,7.5856967,5.158035,4.057131,4.057131,4.745486,1.0647326,Low
5.755917,83.61716,69.02544,73.41302,81.09562,80.518814,2,6.3071218,4.162961,57.913235,52.913235,5.6712546,6.3666525,5.935029,5.935029,3.10384,2.0692267,2.0692267,7.242294,3.9307733,3.0692267,193.70642,2.0692267,5.1341977,33136.477,3,5.7304068,2.8942013,1,4.1750255,1,0,0,2.040828,61.384537,7.341302,5.8292303,3.8942013,3.8942013,4.797142,1.0004472,Low
2.5632303,63.898323,46.493023,55.10097,59.121166,63.427574,4,6.0018387,1.0089178,33.57102,28.57102,4.9805007,6.7686634,4.432868,4.432868,5.480223,3.6534822,3.6534822,12.787188,2.3465178,4.653482,209.69365,3.6534822,8.220614,43132.414,2,4.9929047,1.6733981,0,6.980084,0,1,1,1.75947,93.06964,5.510097,3.1062663,2.673398,1.6733981,3.9118302,0.75078195,Low
4.743961,76.88524,58.992615,68.33155,74.99786,75.776115,3,4.981698,3.2127097,47.804142,42.804142,5.33937,6.701827,5.2661743,5.2661743,7.6866574,5.1244383,5.1244383,17.935534,0.87556183,6.1244383,275.86023,5.1244383,8.858264,38369.832,2,4.3757772,2.5554366,0,7.5690017,1,1,1,1.7107377,122.48876,6.833155,4.821611,3.5554366,3.5554366,5.4778323,0.37110618,Low
6.394835,90.53328,91.35463,72.622604,80.147125,79.7811,0,6.616508,4.570002,61.66216,56.66216,7.0349035,6.0640297,7.423642,7.423642,1.9507465,1.3004977,1.3004977,4.5517416,4.6995025,2.3004978,174.71495,1.3004977,2.8768556,39433.754,3,5.5543923,2.841507,3,3.4589906,1,0,0,3.582135,46.009953,7.2622604,7.265149,3.841507,3.841507,5.223085,1.0283386,Low
7.614146,95.16397,82.559425,83.96624,93.75949,90.36849,0,6.299649,1.0,24.935638,19.935638,7.672774,9.268706,6.837295,6.837295,5.104915,3.4032767,3.4032767,11.9114685,2.5967233,4.403277,202.0983,3.4032767,5.5659814,11851.504,1,3.6528013,3.5977492,3,4.805527,1,1,1,2.2395458,88.06554,8.396624,7.4350443,4.597749,4.597749,4.6762414,1.2626086,Low
7.528585,92.6978,70.32924,86.38208,96.65849,92.62327,1,6.4976645,5.3185062,67.00854,62.00854,5.454998,6.6249022,6.0219493,6.0219493,1.9864943,1.3243295,1.3243295,4.6351533,4.6756706,2.3243296,182.91495,1.3243295,4.30238,22125.895,5,7.210823,3.758805,2,2.5655243,1,0,0,1.2631444,46.48659,8.638207,6.7807546,4.7588053,4.7588053,3.9230797,0.99053144,Low
2.669536,64.87751,49.17899,55.226772,59.27213,63.544987,4,7.0205956,2.2465885,45.145756,40.145756,4.773741,6.005401,4.6119328,4.6119328,1.7294674,1.1529782,1.1529782,4.0354238,4.8470216,2.1529782,147.05524,1.1529782,5.5410457,28944.21,3,5.4673476,1.6817849,0,4.4711933,0,0,0,1.9301478,43.059566,5.5226774,3.2937174,2.6817849,1.6817849,4.209036,0.81915545,Low
7.244527,94.827614,91.62987,78.92648,87.71178,85.66472,0,6.782573,1.0,25.513815,20.513815,8.258198,8.894177,7.4419913,7.4419913,3.621451,2.4143007,2.4143007,8.450052,3.5856993,3.4143007,172.42902,2.4143007,3.9723094,11785.544,2,4.9454308,3.2617655,3,4.152535,1,0,1,3.1802258,68.28601,7.892648,7.703757,4.2617655,4.2617655,3.422157,1.3527585,Low
0.0,48.50254,48.30072,31.103449,30.324139,41.029884,6,6.61656,1.0,30.438032,25.438032,5.205447,5.3776946,4.5533814,4.5533814,3.8240385,2.549359,2.549359,8.922757,3.450641,3.549359,176.48077,2.549359,6.9959774,10190.665,1,3.3115473,0.07356325,0,7.4757957,0,1,1,3.479818,70.98718,3.110345,1.6269447,1.0735632,0.07356325,5.3843217,0.36392814,Low
2.479492,62.86017,42.776245,55.40213,59.482555,63.708652,5,5.9745827,4.761481,61.65392,56.65392,3.796619,4.9165473,4.185083,4.185083,3.877017,2.584678,2.584678,9.046373,3.415322,3.584678,215.15515,2.584678,7.3995953,19105.918,2,4.2231393,1.6934752,0,5.891203,0,1,1,1.4916077,71.69356,5.5402126,2.8785582,2.6934752,1.6934752,6.5537887,0.29821867,Low
5.794664,87.82888,93.133354,67.67664,74.21197,75.16486,0,6.4229407,1.977314,41.78147,36.78147,7.8161745,7.059678,7.5422235,7.5422235,3.7242894,2.4828596,2.4828596,8.690009,3.5171404,3.4828596,184.25893,2.4828596,3.940636,10956.202,3,5.0322285,2.511776,3,4.9710836,1,0,0,4.0304475,69.657196,6.767664,7.0539994,3.511776,3.511776,4.41987,1.1223644,Low
1.0665588,57.648346,53.893322,42.02586,43.431034,51.224136,5,6.6159,2.0509088,42.76759,37.76759,5.1673017,5.2838845,4.9262214,4.9262214,3.0862446,2.0574965,2.0574965,7.2012377,3.9425035,3.0574965,172.23398,2.0574965,6.131275,13110.186,2,4.487313,0.801724,0,6.2557726,0,0,1,3.1244974,61.14993,4.202586,2.7279456,1.8017241,0.801724,5.0305266,0.51739144,Low
2.118105,65.2629,68.03428,46.377216,48.65266,55.285404,4,7.196575,3.5045412,54.976353,49.976353,5.7030735,4.7600574,5.868952,5.868952,0.61169285,0.40779522,0.40779522,1.4272833,5.5922046,1.4077952,137.27927,0.40779522,3.5388434,15458.865,0,2.6850405,1.0918145,0,4.315981,0,0,1,3.7771373,28.155905,4.6377215,3.9607663,2.0918145,1.0918145,7.6467166,0.58508956,Low
2.8499577,65.58959,48.03883,56.864975,61.237972,65.073975,4,6.405497,4.098001,57.647377,52.647377,4.281009,5.281173,4.535922,4.535922,2.8246665,1.883111,1.883111,6.5908885,4.116889,2.883111,187.47334,1.883111,6.347189,44219.805,4,6.4112144,1.7909983,0,5.0921125,0,0,0,1.7449236,57.66222,5.6864977,3.3269203,2.7909985,1.7909983,4.098611,0.32957664,Low
0.7766872,57.400528,61.102547,38.04952,38.65942,47.512882,5,6.1024976,3.3979833,51.715492,46.715492,5.3496532,4.4222684,5.4068365,5.4068365,4.089578,2.7263854,2.7263854,9.542349,3.2736146,3.7263854,205.7714,2.7263854,6.319549,18648.576,4,6.0487075,0.5366345,0,7.189751,0,1,0,3.8702018,74.52771,3.8049517,2.943471,1.5366346,0.5366345,4.0656586,0.513398,Low
0.0,52.296604,54.96256,33.463627,33.15635,43.232716,5,6.1248465,2.843255,47.60532,42.60532,5.0773263,4.390554,4.9975038,4.9975038,4.269141,2.8460941,2.8460941,9.961329,3.1539059,3.8460941,203.81537,2.8460941,6.8485904,27042.883,3,5.0757365,0.23090835,0,7.6151857,0,1,0,3.7665954,76.92188,3.3463626,2.2284122,1.2309084,0.23090835,4.7646184,0.24343441,Low
5.4342923,82.455,71.701256,70.33188,77.398254,77.64309,2,6.9651613,3.2890608,52.83957,47.83957,6.018765,6.4994874,6.113417,6.113417,1.434142,0.9560947,0.9560947,3.3463314,5.0439053,1.9560946,151.57346,0.9560947,3.8426774,14291.413,3,5.035908,2.6887918,1,3.2673028,1,0,0,2.4246254,39.121895,7.033188,5.802209,3.6887918,3.6887918,5.153396,1.1947522,Low
4.210283,75.82124,68.61896,61.922382,67.30686,69.79422,2,7.6524816,1.0,17.209278,12.209279,7.0009546,8.314207,5.9079304,5.9079304,1.5099992,1.0066662,1.0066662,3.5233314,4.993334,2.0066662,130.19998,1.0066662,4.098736,6948.528,2,4.531913,2.1281588,1,3.8785074,1,0,1,2.7797716,40.133324,6.1922383,5.0360894,3.1281588,3.1281588,3.282039,0.9237807,Low
3.1506507,71.82886,76.45361,52.01648,55.419773,60.548714,3,7.012034,1.0,30.639023,25.639023,7.0756063,6.7584968,6.4302406,6.4302406,2.6255574,1.7503716,1.7503716,6.1263003,4.2496285,2.7503717,152.51115,1.7503716,4.320131,12892.5205,2,4.6814036,1.4677652,0,5.2826066,0,0,1,3.9624755,55.00743,5.2016478,4.898006,2.467765,1.4677652,4.0278645,0.93746114,Low
1.4136562,59.835438,56.60294,43.951687,45.742023,53.021576,4,6.7550206,1.0,29.54474,24.54474,5.788705,6.2937965,5.1068625,5.1068625,3.462254,2.3081694,2.3081694,8.078592,3.6918306,3.3081694,169.24509,2.3081694,6.201307,25177.1,5,7.377544,0.9301124,0,6.378057,0,0,0,3.1767502,66.16338,4.395169,3.0369751,1.9301125,0.9301124,1.2587721,0.4349841,Low
4.7123613,77.012024,60.70131,67.66738,74.20086,75.15623,3,6.142276,2.5307055,45.30041,40.30041,5.5367403,6.824465,5.3800874,5.3800874,4.3551474,2.9034317,2.9034317,10.162011,3.0965683,3.9034317,202.41,2.9034317,6.5233445,24591.043,2,4.8443975,2.511159,0,5.392273,1,1,1,1.8689282,78.068634,6.7667384,4.8912463,3.511159,3.511159,4.8422966,0.7086672,Low
2.3613935,65.42209,61.69071,49.787773,52.745327,58.46859,4,5.926686,3.0128088,48.431107,43.431107,5.498344,5.4237776,5.4460473,5.4460473,4.814076,3.209384,3.209384,11.232844,2.790616,4.209384,216.4096,3.209384,6.7633367,35378.992,3,5.7980695,1.3191849,0,6.890199,0,1,0,3.1268625,84.18768,4.9787774,3.765232,2.3191848,1.3191849,4.0973377,0.533593,Low
3.0850368,69.44732,64.132835,54.60457,58.52548,62.964264,3,6.900801,1.0,27.498934,22.498934,6.358891,7.1403756,5.6088557,5.6088557,3.1476598,2.09844,2.09844,7.3445396,3.90156,3.09844,162.9532,2.09844,5.4895844,20672.547,2,4.616468,1.6403044,0,5.4581356,0,0,1,2.9685512,61.9688,5.460457,4.24916,2.6403046,1.6403044,3.883461,0.83207464,Low
4.8563128,81.49126,83.258156,63.107807,68.72937,70.90062,1,6.7246695,3.0651639,50.619236,45.619236,6.863236,6.1659045,6.8838773,6.8838773,2.2888367,1.5258912,1.5258912,5.340619,4.4741087,2.5258913,166.42838,1.5258912,3.6420138,28943.203,4,6.2719584,2.207187,2,4.318704,1,0,0,3.6766903,50.517822,6.3107805,6.0910645,3.207187,3.207187,3.7693243,0.97402966,Low
2.486706,66.69421,65.56405,49.759285,52.71114,58.441998,3,6.1693764,2.533949,45.38571,40.38571,5.8580794,5.6249046,5.70427,5.70427,4.2687287,2.845819,2.845819,9.960367,3.154181,3.845819,200.71407,2.845819,6.141549,24211.158,0,2.5601676,1.3172855,0,6.5285335,0,1,1,3.3869843,76.91638,4.9759283,4.0215554,2.3172855,1.3172855,7.1322136,0.5279551,Low
